area_fips,state_fips,county_fips,year,primary_jobs,all_jobs,mult_job_hldg_rate
08001,08,001,2002,137018,146417,0.06859682669430289
08001,08,001,2003,132734,141374,0.06509259119743249
08001,08,001,2004,135505,144828,0.06880188922917974
08001,08,001,2005,138858,148303,0.06801912745394567
08001,08,001,2006,141793,152194,0.07335340954772107
08001,08,001,2007,148643,159884,0.07562414644483773
08001,08,001,2008,150685,161078,0.0689716959219564
08001,08,001,2009,142440,151795,0.0656767761864645
08001,08,001,2010,144018,153324,0.06461692288463938
08001,08,001,2011,153389,163253,0.06430708851351796
08001,08,001,2012,156348,166210,0.06307723795635378
08001,08,001,2013,163245,173725,0.06419798462433768
08001,08,001,2014,178698,189473,0.06029726130118962
08001,08,001,2015,186554,197867,0.06064195889661983
08001,08,001,2016,192988,204925,0.06185358675150776
08001,08,001,2017,202356,214858,0.061782205617822106
08001,08,001,2018,207552,221261,0.06605091736046864
08001,08,001,2019,213473,228036,0.06821940011148953
08001,08,001,2020,211910,224242,0.0581945165400406
08001,08,001,2021,206325,218933,0.06110747606930822
08001,08,001,2022,228774,244151,0.06721480587829043
08003,08,003,2002,6206,6768,0.09055752497582992
08003,08,003,2003,6129,6635,0.08255832925436457
08003,08,003,2004,6009,6542,0.08870028290896981
08003,08,003,2005,6207,6823,0.09924279039793782
08003,08,003,2006,6274,6828,0.08830092445011162
08003,08,003,2007,6248,6810,0.08994878361075553
08003,08,003,2008,6758,7328,0.08434448061556665
08003,08,003,2009,6508,6935,0.06561155500921934
08003,08,003,2010,7001,7554,0.07898871589772893
08003,08,003,2011,6494,7026,0.08192177394518008
08003,08,003,2012,6363,6908,0.08565142228508571
08003,08,003,2013,5859,6359,0.08533879501621433
08003,08,003,2014,6570,7136,0.08614916286149166
08003,08,003,2015,6661,7262,0.09022669268878536
08003,08,003,2016,7011,7566,0.07916131792896874
08003,08,003,2017,6640,7150,0.07680722891566272
08003,08,003,2018,7001,7670,0.09555777746036287
08003,08,003,2019,6283,6878,0.09469998408403635
08003,08,003,2020,6238,6675,0.07005450464892604
08003,08,003,2021,6859,7408,0.08004082227729992
08003,08,003,2022,7129,7698,0.07981484079113477
08005,08,005,2002,261127,278055,0.0648266935246069
08005,08,005,2003,259016,274965,0.06157534669672926
08005,08,005,2004,248454,265414,0.06826213303066164
08005,08,005,2005,256054,273753,0.06912213829895264
08005,08,005,2006,258370,276393,0.0697565506831288
08005,08,005,2007,259638,278098,0.07109899167302158
08005,08,005,2008,266831,285041,0.06824544374529196
08005,08,005,2009,243405,258989,0.0640249789445575
08005,08,005,2010,254599,270203,0.061288536090086776
08005,08,005,2011,266519,284027,0.06569137659979218
08005,08,005,2012,272997,290112,0.06269299662633654
08005,08,005,2013,276830,294579,0.06411516092908998
08005,08,005,2014,278980,296856,0.0640762778693813
08005,08,005,2015,299037,318472,0.06499195751696285
08005,08,005,2016,308578,329822,0.06884483015639487
08005,08,005,2017,311474,333021,0.06917752364563334
08005,08,005,2018,311607,334053,0.07203304161973256
08005,08,005,2019,315397,338223,0.07237228001534568
08005,08,005,2020,310972,328850,0.05749070655878996
08005,08,005,2021,303451,322044,0.061271836309651384
08005,08,005,2022,318428,340271,0.0685963545919328
08007,08,007,2002,2604,2803,0.07642089093701987
08007,08,007,2003,2566,2750,0.0717069368667187
08007,08,007,2004,2916,3136,0.07544581618655699
08007,08,007,2005,2898,3159,0.09006211180124213
08007,08,007,2006,3108,3380,0.08751608751608742
08007,08,007,2007,3237,3522,0.08804448563484701
08007,08,007,2008,3135,3366,0.0736842105263158
08007,08,007,2009,3167,3409,0.07641300915693083
08007,08,007,2010,2559,2726,0.06525986713559995
08007,08,007,2011,2916,3170,0.0871056241426611
08007,08,007,2012,2785,2972,0.06714542190305206
08007,08,007,2013,2965,3180,0.07251264755480613
08007,08,007,2014,2992,3218,0.07553475935828868
08007,08,007,2015,3334,3622,0.08638272345530895
08007,08,007,2016,3650,3966,0.08657534246575338
08007,08,007,2017,3742,4083,0.09112773917691075
08007,08,007,2018,3946,4328,0.09680689305625956
08007,08,007,2019,3969,4312,0.08641975308641969
08007,08,007,2020,3788,4041,0.0667898627243928
08007,08,007,2021,3710,3974,0.07115902964959564
08007,08,007,2022,4326,4685,0.0829865926953306
08009,08,009,2002,935,997,0.06631016042780757
08009,08,009,2003,748,813,0.08689839572192515
08009,08,009,2004,1095,1203,0.09863013698630141
08009,08,009,2005,1016,1128,0.11023622047244097
08009,08,009,2006,1045,1175,0.12440191387559807
08009,08,009,2007,1117,1217,0.08952551477171
08009,08,009,2008,1001,1079,0.07792207792207795
08009,08,009,2009,1146,1270,0.10820244328097739
08009,08,009,2010,1119,1216,0.08668453976764967
08009,08,009,2011,1126,1208,0.07282415630550632
08009,08,009,2012,1084,1149,0.05996309963099633
08009,08,009,2013,1011,1097,0.08506429277942629
08009,08,009,2014,1019,1112,0.09126594700686952
08009,08,009,2015,787,856,0.08767471410419314
08009,08,009,2016,1038,1112,0.07129094412331405
08009,08,009,2017,965,1036,0.07357512953367884
08009,08,009,2018,989,1066,0.0778564206268959
08009,08,009,2019,1016,1084,0.06692913385826782
08009,08,009,2020,1018,1086,0.06679764243614938
08009,08,009,2021,1076,1138,0.05762081784386619
08009,08,009,2022,1200,1280,0.06666666666666665
08011,08,011,2002,1017,1076,0.058013765978367715
08011,08,011,2003,1081,1169,0.08140610545790938
08011,08,011,2004,911,942,0.034028540065861757
08011,08,011,2005,886,933,0.053047404063205406
08011,08,011,2006,877,921,0.05017103762827824
08011,08,011,2007,880,932,0.05909090909090908
08011,08,011,2008,800,851,0.06374999999999997
08011,08,011,2009,1024,1071,0.0458984375
08011,08,011,2010,1218,1294,0.06239737274220025
08011,08,011,2011,1029,1102,0.07094266277939743
08011,08,011,2012,957,1001,0.04597701149425282
08011,08,011,2013,967,1012,0.046535677352637084
08011,08,011,2014,953,1011,0.060860440713536246
08011,08,011,2015,1067,1109,0.03936269915651369
08011,08,011,2016,1064,1118,0.050751879699248104
08011,08,011,2017,958,1041,0.08663883089770352
08011,08,011,2018,1014,1071,0.056213017751479244
08011,08,011,2019,953,999,0.0482686253934943
08011,08,011,2020,969,1021,0.05366357069143457
08011,08,011,2021,885,930,0.05084745762711873
08011,08,011,2022,797,842,0.05646173149309908
08013,08,013,2002,138029,146394,0.06060320657253193
08013,08,013,2003,129737,137443,0.059397087954862426
08013,08,013,2004,137402,146467,0.06597429440619496
08013,08,013,2005,137390,146749,0.06811995050585917
08013,08,013,2006,140026,149462,0.06738748518132343
08013,08,013,2007,139069,148396,0.06706742696071744
08013,08,013,2008,148939,159163,0.06864555287735241
08013,08,013,2009,140638,149398,0.06228757519304873
08013,08,013,2010,143430,152139,0.06071951474586901
08013,08,013,2011,146890,156021,0.06216216216216219
08013,08,013,2012,144202,152944,0.06062329232604258
08013,08,013,2013,144610,153678,0.06270659013899449
08013,08,013,2014,153681,163123,0.06143895471788974
08013,08,013,2015,153747,162979,0.060046700098213224
08013,08,013,2016,162762,173237,0.06435777392757513
08013,08,013,2017,165154,175801,0.06446710343073736
08013,08,013,2018,168051,178783,0.06386156583418123
08013,08,013,2019,172941,184131,0.0647041476572936
08013,08,013,2020,159139,166664,0.04728570620652395
08013,08,013,2021,160048,167983,0.04957887633709879
08013,08,013,2022,176432,186304,0.0559535685136483
08014,08,014,2002,24141,25344,0.04983223561575745
08014,08,014,2003,24867,26183,0.05292154260666737
08014,08,014,2004,26872,28332,0.054331646323310556
08014,08,014,2005,27368,29007,0.059887459807073995
08014,08,014,2006,29169,30977,0.06198361273955233
08014,08,014,2007,29092,30995,0.06541317200604979
08014,08,014,2008,30734,32700,0.06396824363896658
08014,08,014,2009,27441,29074,0.059509493094275
08014,08,014,2010,29454,31132,0.05697019080600252
08014,08,014,2011,27778,29250,0.052991576067391355
08014,08,014,2012,30052,31646,0.05304139491547977
08014,08,014,2013,32019,33765,0.05453012273962332
08014,08,014,2014,29285,31151,0.06371862728359234
08014,08,014,2015,30971,32787,0.05863549772367693
08014,08,014,2016,34709,36903,0.06321127085194034
08014,08,014,2017,35582,37914,0.06553875555055932
08014,08,014,2018,36664,38889,0.060686231725943784
08014,08,014,2019,36835,39130,0.06230487308266586
08014,08,014,2020,36903,38514,0.043654987399398326
08014,08,014,2021,38587,40696,0.05465571306398531
08014,08,014,2022,39773,42008,0.05619390038468297
08015,08,015,2002,5221,5626,0.07757134648534758
08015,08,015,2003,4798,5160,0.07544810337640673
08015,08,015,2004,5335,5816,0.09015932521087167
08015,08,015,2005,5369,5842,0.08809834233563052
08015,08,015,2006,5380,5881,0.09312267657992557
08015,08,015,2007,5239,5668,0.08188585607940446
08015,08,015,2008,5363,5829,0.08689166511280999
08015,08,015,2009,5370,5863,0.09180633147113593
08015,08,015,2010,5291,5747,0.08618408618408613
08015,08,015,2011,5486,5992,0.09223477943857095
08015,08,015,2012,5701,6137,0.07647781091036654
08015,08,015,2013,5806,6307,0.08629004478126068
08015,08,015,2014,6129,6653,0.08549518681677282
08015,08,015,2015,6201,6749,0.0883728430898243
08015,08,015,2016,6459,7024,0.08747484130670391
08015,08,015,2017,6743,7381,0.09461663947797727
08015,08,015,2018,6980,7668,0.09856733524355299
08015,08,015,2019,7091,7761,0.09448596812861365
08015,08,015,2020,6762,7293,0.0785270629991126
08015,08,015,2021,7188,7742,0.07707289927657213
08015,08,015,2022,7743,8489,0.09634508588402424
08017,08,017,2002,639,695,0.08763693270735518
08017,08,017,2003,653,709,0.08575803981623276
08017,08,017,2004,683,720,0.05417276720351394
08017,08,017,2005,617,657,0.06482982171799034
08017,08,017,2006,667,708,0.06146926536731634
08017,08,017,2007,580,634,0.09310344827586214
08017,08,017,2008,683,737,0.07906295754026349
08017,08,017,2009,604,665,0.10099337748344372
08017,08,017,2010,618,646,0.0453074433656957
08017,08,017,2011,667,737,0.10494752623688153
08017,08,017,2012,542,573,0.05719557195571956
08017,08,017,2013,646,684,0.05882352941176472
08017,08,017,2014,658,709,0.07750759878419444
08017,08,017,2015,527,567,0.0759013282732448
08017,08,017,2016,565,621,0.09911504424778772
08017,08,017,2017,601,654,0.08818635607321124
08017,08,017,2018,577,624,0.08145580589254764
08017,08,017,2019,582,628,0.07903780068728516
08017,08,017,2020,578,628,0.08650519031141868
08017,08,017,2021,590,644,0.09152542372881345
08017,08,017,2022,546,594,0.08791208791208782
08019,08,019,2002,2275,2536,0.11472527472527472
08019,08,019,2003,2683,2924,0.08982482295937388
08019,08,019,2004,2575,2833,0.10019417475728165
08019,08,019,2005,2569,2843,0.10665628649279868
08019,08,019,2006,2651,2932,0.10599773670313084
08019,08,019,2007,2763,3038,0.09952949692363378
08019,08,019,2008,2939,3276,0.11466485199047294
08019,08,019,2009,2434,2638,0.0838126540673787
08019,08,019,2010,2211,2404,0.08729081863410215
08019,08,019,2011,2666,2923,0.09639909977494376
08019,08,019,2012,2677,3009,0.12401942472917438
08019,08,019,2013,2749,3015,0.09676245907602765
08019,08,019,2014,2805,3077,0.09696969696969693
08019,08,019,2015,2480,2654,0.07016129032258056
08019,08,019,2016,2605,2881,0.10595009596928984
08019,08,019,2017,2651,2950,0.11278762731044889
08019,08,019,2018,2841,3184,0.12073213657162962
08019,08,019,2019,3134,3557,0.13497128270580738
08019,08,019,2020,2624,2813,0.07202743902439024
08019,08,019,2021,3170,3439,0.08485804416403786
08019,08,019,2022,3260,3605,0.10582822085889565
08021,08,021,2002,1016,1097,0.07972440944881898
08021,08,021,2003,1218,1340,0.10016420361247946
08021,08,021,2004,1148,1214,0.057491289198606355
08021,08,021,2005,1137,1251,0.10026385224274414
08021,08,021,2006,1015,1092,0.07586206896551717
08021,08,021,2007,1015,1096,0.0798029556650246
08021,08,021,2008,675,716,0.06074074074074076
08021,08,021,2009,771,816,0.05836575875486383
08021,08,021,2010,815,859,0.053987730061349604
08021,08,021,2011,847,888,0.04840613931523019
08021,08,021,2012,924,988,0.06926406926406936
08021,08,021,2013,1126,1202,0.06749555950266428
08021,08,021,2014,1086,1148,0.057090239410681365
08021,08,021,2015,1506,1599,0.06175298804780871
08021,08,021,2016,1283,1388,0.08183943881527678
08021,08,021,2017,1320,1462,0.10757575757575766
08021,08,021,2018,1364,1493,0.09457478005865094
08021,08,021,2019,1266,1361,0.07503949447077418
08021,08,021,2020,1270,1369,0.07795275590551176
08021,08,021,2021,1169,1245,0.06501283147989745
08021,08,021,2022,1362,1484,0.08957415565345084
08023,08,023,2002,930,1011,0.08709677419354844
08023,08,023,2003,654,710,0.08562691131498479
08023,08,023,2004,787,860,0.09275730622617528
08023,08,023,2005,501,563,0.12375249500997998
08023,08,023,2006,526,579,0.10076045627376429
08023,08,023,2007,649,705,0.08628659476117106
08023,08,023,2008,457,486,0.06345733041575485
08023,08,023,2009,485,523,0.07835051546391747
08023,08,023,2010,358,395,0.1033519553072626
08023,08,023,2011,448,480,0.0714285714285714
08023,08,023,2012,662,715,0.08006042296072513
08023,08,023,2013,736,797,0.08288043478260865
08023,08,023,2014,713,791,0.10939691444600275
08023,08,023,2015,651,735,0.12903225806451624
08023,08,023,2016,728,835,0.1469780219780219
08023,08,023,2017,785,908,0.15668789808917194
08023,08,023,2018,721,811,0.12482662968099856
08023,08,023,2019,842,942,0.11876484560570066
08023,08,023,2020,837,921,0.10035842293906816
08023,08,023,2021,810,905,0.11728395061728403
08023,08,023,2022,658,731,0.11094224924012153
08025,08,025,2002,769,825,0.07282184655396629
08025,08,025,2003,478,525,0.09832635983263605
08025,08,025,2004,485,519,0.07010309278350513
08025,08,025,2005,655,702,0.07175572519083961
08025,08,025,2006,689,731,0.060957910014513894
08025,08,025,2007,742,789,0.06334231805929913
08025,08,025,2008,800,850,0.0625
08025,08,025,2009,814,866,0.06388206388206386
08025,08,025,2010,831,888,0.06859205776173294
08025,08,025,2011,860,900,0.04651162790697683
08025,08,025,2012,990,1028,0.03838383838383841
08025,08,025,2013,904,963,0.06526548672566368
08025,08,025,2014,971,1008,0.03810504634397538
08025,08,025,2015,919,973,0.05875952121871597
08025,08,025,2016,975,1020,0.04615384615384621
08025,08,025,2017,998,1055,0.05711422845691372
08025,08,025,2018,998,1081,0.08316633266533069
08025,08,025,2019,923,978,0.0595882990249188
08025,08,025,2020,720,753,0.04583333333333339
08025,08,025,2021,737,798,0.0827679782903663
08025,08,025,2022,698,742,0.06303724928366772
08027,08,027,2002,760,811,0.06710526315789478
08027,08,027,2003,727,758,0.04264099037138935
08027,08,027,2004,752,807,0.0731382978723405
08027,08,027,2005,710,776,0.09295774647887334
08027,08,027,2006,740,795,0.07432432432432434
08027,08,027,2007,743,777,0.04576043068640656
08027,08,027,2008,762,801,0.051181102362204633
08027,08,027,2009,757,793,0.047556142668428114
08027,08,027,2010,747,792,0.06024096385542177
08027,08,027,2011,730,775,0.06164383561643838
08027,08,027,2012,679,727,0.07069219440353458
08027,08,027,2013,660,701,0.06212121212121202
08027,08,027,2014,845,903,0.06863905325443787
08027,08,027,2015,833,903,0.08403361344537807
08027,08,027,2016,759,825,0.08695652173913038
08027,08,027,2017,716,775,0.08240223463687157
08027,08,027,2018,714,762,0.0672268907563025
08027,08,027,2019,775,849,0.09548387096774191
08027,08,027,2020,744,803,0.07930107526881724
08027,08,027,2021,741,819,0.10526315789473695
08027,08,027,2022,910,996,0.09450549450549461
08029,08,029,2002,6430,6905,0.0738724727838258
08029,08,029,2003,6002,6470,0.0779740086637788
08029,08,029,2004,6419,6920,0.07804954042685774
08029,08,029,2005,6470,7020,0.08500772797527056
08029,08,029,2006,7053,7607,0.07854813554515805
08029,08,029,2007,7481,8039,0.07458895869536164
08029,08,029,2008,7593,8096,0.06624522586592918
08029,08,029,2009,7540,8014,0.06286472148541122
08029,08,029,2010,7471,7949,0.06398072547182432
08029,08,029,2011,7307,7769,0.06322704256192702
08029,08,029,2012,7618,8121,0.06602782882646374
08029,08,029,2013,7056,7481,0.06023242630385495
08029,08,029,2014,7483,8040,0.07443538687692097
08029,08,029,2015,7179,7683,0.07020476389469277
08029,08,029,2016,6930,7463,0.07691197691197682
08029,08,029,2017,7117,7701,0.08205704650836032
08029,08,029,2018,7434,8034,0.08071025020177558
08029,08,029,2019,7180,7850,0.0933147632311977
08029,08,029,2020,6967,7477,0.07320223912731438
08029,08,029,2021,6466,6951,0.07500773275595418
08029,08,029,2022,6619,7164,0.0823387218613083
08031,08,031,2002,407658,436138,0.06986248276741769
08031,08,031,2003,390434,417020,0.06809345497574504
08031,08,031,2004,394379,423001,0.07257485819478227
08031,08,031,2005,392487,421788,0.07465470193917256
08031,08,031,2006,396760,426968,0.07613670732936795
08031,08,031,2007,406397,436260,0.07348233377707025
08031,08,031,2008,401593,430570,0.07215514214640195
08031,08,031,2009,403686,430557,0.06656411171058685
08031,08,031,2010,404208,430988,0.06625301824803076
08031,08,031,2011,408776,436432,0.06765563536019736
08031,08,031,2012,418389,445333,0.06439939864575783
08031,08,031,2013,425002,453319,0.06662792175095644
08031,08,031,2014,443212,473445,0.06821340577421187
08031,08,031,2015,462994,494287,0.0675883488770912
08031,08,031,2016,470175,504118,0.07219226883607166
08031,08,031,2017,466139,500289,0.07326140915048951
08031,08,031,2018,494425,531593,0.07517419224351518
08031,08,031,2019,493282,529574,0.07357252038387774
08031,08,031,2020,465441,491151,0.05523793563523616
08031,08,031,2021,474402,500291,0.05457186099552702
08031,08,031,2022,520273,554332,0.065463708476126925
08033,08,033,2002,337,360,0.06824925816023741
08033,08,033,2003,310,330,0.06451612903225801
08033,08,033,2004,333,371,0.1141141141141142
08033,08,033,2005,266,289,0.08646616541353391
08033,08,033,2006,284,312,0.09859154929577474
08033,08,033,2007,284,304,0.07042253521126751
08033,08,033,2008,352,391,0.11079545454545459
08033,08,033,2009,346,372,0.07514450867052025
08033,08,033,2010,299,332,0.11036789297658856
08033,08,033,2011,332,375,0.12951807228915668
08033,08,033,2012,338,374,0.10650887573964507
08033,08,033,2013,413,461,0.116222760290557
08033,08,033,2014,498,546,0.09638554216867479
08033,08,033,2015,965,1023,0.060103626943005084
08033,08,033,2016,396,439,0.10858585858585856
08033,08,033,2017,423,456,0.07801418439716312
08033,08,033,2018,463,503,0.08639308855291583
08033,08,033,2019,435,476,0.09425287356321843
08033,08,033,2020,399,437,0.09523809523809534
08033,08,033,2021,374,413,0.10427807486631013
08033,08,033,2022,412,469,0.13834951456310685
08035,08,035,2002,63817,69008,0.08134196217308864
08035,08,035,2003,63626,68480,0.07628956715808011
08035,08,035,2004,67262,72846,0.08301864351342503
08035,08,035,2005,75586,81703,0.08092768502103564
08035,08,035,2006,79578,86047,0.08129131166905434
08035,08,035,2007,85712,92409,0.07813375023333946
08035,08,035,2008,90393,97335,0.07679798214463518
08035,08,035,2009,79805,85764,0.07466950692312513
08035,08,035,2010,89319,95725,0.07172046261153842
08035,08,035,2011,88128,94475,0.07202024328249812
08035,08,035,2012,94311,100827,0.06909056207653408
08035,08,035,2013,97624,104691,0.07238998606899938
08035,08,035,2014,102256,109403,0.06989320920043807
08035,08,035,2015,104099,111520,0.07128790862544299
08035,08,035,2016,102452,110083,0.0744836606410808
08035,08,035,2017,115914,124473,0.07383922563279666
08035,08,035,2018,121456,129969,0.07009122645237786
08035,08,035,2019,122583,131244,0.07065416901201638
08035,08,035,2020,120509,127876,0.06113236355790863
08035,08,035,2021,123742,131283,0.06094131337783448
08035,08,035,2022,130002,138928,0.0686604821464285
08037,08,037,2002,22576,25639,0.13567505315379158
08037,08,037,2003,21413,24627,0.1500957362349975
08037,08,037,2004,21684,25034,0.1544917911824386
08037,08,037,2005,22946,26289,0.1456898805892095
08037,08,037,2006,24339,28025,0.15144418423106942
08037,08,037,2007,25580,29449,0.15125097732603598
08037,08,037,2008,26176,29806,0.13867665036674826
08037,08,037,2009,24896,28270,0.13552377892030854
08037,08,037,2010,23188,26398,0.1384336725892703
08037,08,037,2011,23817,27370,0.14917915774446833
08037,08,037,2012,21863,25214,0.15327265242647403
08037,08,037,2013,23134,26843,0.16032679173510855
08037,08,037,2014,24161,27982,0.15814742767269574
08037,08,037,2015,24716,28679,0.16034147920375474
08037,08,037,2016,24946,29209,0.1708891205002807
08037,08,037,2017,25500,29792,0.16831372549019608
08037,08,037,2018,26392,31092,0.17808426795998789
08037,08,037,2019,28360,33220,0.1713681241184768
08037,08,037,2020,24922,27421,0.10027285129604357
08037,08,037,2021,28750,33219,0.15544347826086957
08037,08,037,2022,29180,33902,0.16182316655243323
08039,08,039,2002,3127,3352,0.0719539494723378
08039,08,039,2003,3065,3293,0.07438825448613384
08039,08,039,2004,3155,3428,0.08652931854199686
08039,08,039,2005,3113,3367,0.08159331834243488
08039,08,039,2006,3496,3751,0.07294050343249436
08039,08,039,2007,3151,3372,0.07013646461440803
08039,08,039,2008,3164,3377,0.06731984829329951
08039,08,039,2009,2902,3120,0.07512060647829077
08039,08,039,2010,2709,2922,0.07862679955703222
08039,08,039,2011,2704,2903,0.07359467455621305
08039,08,039,2012,2922,3160,0.08145106091717991
08039,08,039,2013,2972,3248,0.09286675639300124
08039,08,039,2014,3132,3397,0.08461047254150711
08039,08,039,2015,3210,3459,0.07757009345794397
08039,08,039,2016,3337,3585,0.07431824992508251
08039,08,039,2017,3458,3709,0.0725853094274147
08039,08,039,2018,3585,3884,0.08340306834030686
08039,08,039,2019,3708,3973,0.0714670981661274
08039,08,039,2020,3348,3586,0.07108721624850656
08039,08,039,2021,3920,4206,0.07295918367346932
08039,08,039,2022,4383,4695,0.07118412046543465
08041,08,041,2002,205388,217475,0.058849591991742445
08041,08,041,2003,198692,209568,0.05473798643126049
08041,08,041,2004,211676,224076,0.058580094106086555
08041,08,041,2005,212671,225827,0.061860808478824136
08041,08,041,2006,212661,225802,0.06179318257696531
