area_fips,state_fips,county_fips,year,primary_jobs,all_jobs,mult_job_hldg_rate
08083,08,083,2014,7872,8391,0.06592987804878048
08083,08,083,2015,7692,8207,0.06695267810712435
08083,08,083,2016,7702,8258,0.07218904180732277
08083,08,083,2017,8292,8934,0.07742402315484798
08083,08,083,2018,8351,9004,0.07819422823613942
08083,08,083,2019,8137,8821,0.08406046454467253
08083,08,083,2020,7878,8396,0.06575272911906582
08083,08,083,2021,7249,7890,0.08842598979169547
08083,08,083,2022,7662,8264,0.07856956408248505
08085,08,085,2002,10729,11378,0.0604902600428745
08085,08,085,2003,11029,11668,0.05793816302475285
08085,08,085,2004,11868,12734,0.07296932928884403
08085,08,085,2005,12821,13686,0.06746743623742302
08085,08,085,2006,12948,13961,0.07823602100710536
08085,08,085,2007,13419,14398,0.07295625605484757
08085,08,085,2008,13701,14626,0.06751332019560619
08085,08,085,2009,12390,13192,0.06472962066182397
08085,08,085,2010,13101,13929,0.06320128234485911
08085,08,085,2011,11713,12492,0.06650729958166135
08085,08,085,2012,11782,12548,0.06501442878967922
08085,08,085,2013,12554,13412,0.06834475067707513
08085,08,085,2014,12656,13497,0.06645069532237668
08085,08,085,2015,12272,13112,0.06844850065189045
08085,08,085,2016,12336,13214,0.07117380025940334
08085,08,085,2017,13622,14625,0.07363089120540312
08085,08,085,2018,14197,15182,0.06938085511023462
08085,08,085,2019,14042,15118,0.07662726107392115
08085,08,085,2020,13716,14524,0.05890930300379127
08085,08,085,2021,13422,14310,0.066160035762181435
08085,08,085,2022,13836,14777,0.06801098583405607
08087,08,087,2002,9629,10403,0.08038217883477006
08087,08,087,2003,10227,10982,0.07382419086731207
08087,08,087,2004,9753,10546,0.08130831539013639
08087,08,087,2005,9359,10173,0.08697510417779686
08087,08,087,2006,10160,10962,0.0789370078740157
08087,08,087,2007,9692,10507,0.0840899711101939
08087,08,087,2008,10385,11133,0.07202696196437164
08087,08,087,2009,10279,10928,0.06313843759120541
08087,08,087,2010,10349,11003,0.06319451154700939
08087,08,087,2011,10588,11198,0.057612391386475226
08087,08,087,2012,10835,11523,0.06349792339640059
08087,08,087,2013,10836,11553,0.06616832779623483
08087,08,087,2014,11784,12586,0.06805838424983035
08087,08,087,2015,11339,12098,0.06693711967545646
08087,08,087,2016,11071,11763,0.06250564537982117
08087,08,087,2017,11381,12123,0.06519637993146477
08087,08,087,2018,11603,12387,0.06756873222442472
08087,08,087,2019,11725,12428,0.059957356076759005
08087,08,087,2020,11277,11889,0.05426975259377498
08087,08,087,2021,11383,11973,0.05183167881929185
08087,08,087,2022,11630,12344,0.061392949269131636
08089,08,089,2002,5794,6152,0.06178805661028641
08089,08,089,2003,6146,6491,0.05613407094044898
08089,08,089,2004,6157,6567,0.06659087217800885
08089,08,089,2005,5693,6096,0.07078868786228698
08089,08,089,2006,5749,6155,0.07062097756131491
08089,08,089,2007,5793,6226,0.0747453823580182
08089,08,089,2008,5609,5962,0.06293456944196829
08089,08,089,2009,5702,6120,0.07330761136443353
08089,08,089,2010,6009,6381,0.06190713929106351
08089,08,089,2011,5763,6164,0.06958181502689564
08089,08,089,2012,5472,5788,0.05774853801169599
08089,08,089,2013,5324,5712,0.07287753568745314
08089,08,089,2014,5538,5907,0.06663055254604555
08089,08,089,2015,5111,5439,0.06417530815887296
08089,08,089,2016,5538,5963,0.07674250631997115
08089,08,089,2017,5596,6028,0.07719799857040743
08089,08,089,2018,5581,5984,0.07220928149077221
08089,08,089,2019,5430,5803,0.06869244935543284
08089,08,089,2020,5296,5599,0.05721299093655596
08089,08,089,2021,5294,5589,0.055723460521345025
08089,08,089,2022,5011,5349,0.0674516064657753
08091,08,091,2002,989,1079,0.09100101112234582
08091,08,091,2003,945,1026,0.08571428571428563
08091,08,091,2004,1086,1181,0.08747697974217306
08091,08,091,2005,1144,1244,0.0874125874125875
08091,08,091,2006,1165,1299,0.11502145922746787
08091,08,091,2007,1305,1425,0.09195402298850586
08091,08,091,2008,1275,1407,0.10352941176470587
08091,08,091,2009,1195,1338,0.11966527196652721
08091,08,091,2010,1035,1137,0.09855072463768111
08091,08,091,2011,1024,1139,0.1123046875
08091,08,091,2012,1033,1152,0.11519845111326243
08091,08,091,2013,1140,1280,0.12280701754385959
08091,08,091,2014,1242,1367,0.10064412238325282
08091,08,091,2015,1410,1563,0.10851063829787244
08091,08,091,2016,1376,1541,0.11991279069767447
08091,08,091,2017,1445,1606,0.1114186851211072
08091,08,091,2018,1567,1777,0.13401403956604985
08091,08,091,2019,1649,1836,0.11340206185567014
08091,08,091,2020,1595,1759,0.10282131661442007
08091,08,091,2021,1786,1982,0.10974244120940657
08091,08,091,2022,1836,2066,0.12527233115468417
08093,08,093,2002,1464,1585,0.08265027322404372
08093,08,093,2003,1490,1582,0.06174496644295302
08093,08,093,2004,1651,1802,0.09145972138098113
08093,08,093,2005,1677,1829,0.0906380441264163
08093,08,093,2006,1895,2038,0.07546174142480222
08093,08,093,2007,1917,2086,0.08815858111632768
08093,08,093,2008,1876,2031,0.08262260127931764
08093,08,093,2009,1835,1959,0.0675749318801091
08093,08,093,2010,1780,1938,0.08876404494382029
08093,08,093,2011,1702,1852,0.08813160987074031
08093,08,093,2012,1612,1733,0.07506203473945416
08093,08,093,2013,1801,1943,0.0788450860632981
08093,08,093,2014,1912,2100,0.09832635983263605
08093,08,093,2015,2118,2307,0.0892351274787535
08093,08,093,2016,2153,2334,0.08406874129122155
08093,08,093,2017,2169,2345,0.0811433840479483
08093,08,093,2018,2324,2511,0.08046471600688476
08093,08,093,2019,2192,2382,0.0866788321167884
08093,08,093,2020,2145,2286,0.06573426573426566
08093,08,093,2021,2296,2464,0.07317073170731714
08093,08,093,2022,2507,2699,0.07658556043079368
08095,08,095,2002,1408,1487,0.056107954545454586
08095,08,095,2003,1376,1480,0.07558139534883712
08095,08,095,2004,1412,1527,0.08144475920679883
08095,08,095,2005,1407,1517,0.07818052594171987
08095,08,095,2006,1454,1569,0.07909215955983484
08095,08,095,2007,1367,1480,0.08266276517922466
08095,08,095,2008,1254,1334,0.06379585326953752
08095,08,095,2009,1364,1445,0.05938416422287385
08095,08,095,2010,1462,1549,0.059507523939808404
08095,08,095,2011,1441,1533,0.06384455239417064
08095,08,095,2012,1296,1373,0.05941358024691357
08095,08,095,2013,1385,1470,0.06137184115523464
08095,08,095,2014,1270,1360,0.07086614173228356
08095,08,095,2015,1217,1298,0.06655710764174194
08095,08,095,2016,1400,1491,0.06499999999999995
08095,08,095,2017,1456,1537,0.055631868131868156
08095,08,095,2018,1484,1601,0.07884097035040427
08095,08,095,2019,1486,1600,0.07671601615074031
08095,08,095,2020,1476,1578,0.06910569105691056
08095,08,095,2021,1588,1682,0.05919395465994959
08095,08,095,2022,1659,1760,0.06088004822182036
08097,08,097,2002,12895,14846,0.15129895308259012
08097,08,097,2003,10970,12520,0.14129443938012765
08097,08,097,2004,13729,16173,0.1780173355670478
08097,08,097,2005,13945,16521,0.18472570813911804
08097,08,097,2006,14401,17067,0.1851260329143809
08097,08,097,2007,15261,17867,0.17076207325863302
08097,08,097,2008,15573,18234,0.1708726642265459
08097,08,097,2009,14268,16474,0.15461171853097833
08097,08,097,2010,13749,16002,0.16386646301549201
08097,08,097,2011,13452,15724,0.16889681831697878
08097,08,097,2012,12781,14861,0.16274156951725227
08097,08,097,2013,13292,15624,0.17544387601564848
08097,08,097,2014,14212,16514,0.16197579510273008
08097,08,097,2015,14250,16635,0.1673684210526316
08097,08,097,2016,14181,16477,0.16190677667301312
08097,08,097,2017,14383,16575,0.15240214141695052
08097,08,097,2018,14253,16536,0.16017680488318242
08097,08,097,2019,15821,18409,0.16358005182984647
08097,08,097,2020,14256,15790,0.1076038159371493
08097,08,097,2021,13913,15859,0.13986918709120966
08097,08,097,2022,15444,17872,0.1572131572131572
08099,08,099,2002,5051,5379,0.06493763611166115
08099,08,099,2003,4820,5162,0.070954356846473
08099,08,099,2004,4961,5323,0.07296915944366056
08099,08,099,2005,4651,4984,0.07159750591270697
08099,08,099,2006,4298,4633,0.07794322940902743
08099,08,099,2007,4532,4886,0.07811120917917025
08099,08,099,2008,4591,4928,0.07340448703986069
08099,08,099,2009,4322,4634,0.07218880148079587
08099,08,099,2010,4012,4309,0.07402791625124627
08099,08,099,2011,4061,4335,0.06747106623984234
08099,08,099,2012,3821,4124,0.07929861292855267
08099,08,099,2013,3381,3657,0.08163265306122458
08099,08,099,2014,3999,4298,0.07476869217304327
08099,08,099,2015,3838,4166,0.08546117769671713
08099,08,099,2016,3999,4315,0.07901975493873459
08099,08,099,2017,3965,4254,0.07288776796973528
08099,08,099,2018,4050,4331,0.06938271604938273
08099,08,099,2019,4044,4351,0.07591493570722063
08099,08,099,2020,3924,4233,0.07874617737003065
08099,08,099,2021,3891,4181,0.0745309689025957
08099,08,099,2022,4049,4421,0.09187453692269698
08101,08,101,2002,50640,54170,0.06970774091627163
08101,08,101,2003,48916,51965,0.062331343527679994
08101,08,101,2004,49551,52782,0.06520554580129567
08101,08,101,2005,50317,53773,0.06868454001629676
08101,08,101,2006,50443,53906,0.06865174553456366
08101,08,101,2007,49774,53304,0.0709205609354282
08101,08,101,2008,51652,55193,0.06855494462944312
08101,08,101,2009,49129,52084,0.06014777422703488
08101,08,101,2010,50254,53195,0.05852270466032561
08101,08,101,2011,52250,55431,0.060880382775119646
08101,08,101,2012,51739,54692,0.05707493380235418
08101,08,101,2013,50652,53653,0.05924741372502562
08101,08,101,2014,51821,55019,0.061712433183458426
08101,08,101,2015,53137,56356,0.06057925739127157
08101,08,101,2016,53724,57124,0.06328642692279063
08101,08,101,2017,54578,58051,0.06363369855985934
08101,08,101,2018,55031,58631,0.06541767367483775
08101,08,101,2019,53317,56907,0.06733312076823528
08101,08,101,2020,51299,54101,0.054620947776759854
08101,08,101,2021,50144,52987,0.056696713465220094
08101,08,101,2022,53161,56434,0.06156769060025202
08103,08,103,2002,2365,2580,0.09090909090909083
08103,08,103,2003,2253,2448,0.08655126498002663
08103,08,103,2004,2285,2530,0.10722100656455136
08103,08,103,2005,2480,2723,0.09798387096774186
08103,08,103,2006,2582,2848,0.10302091402013946
08103,08,103,2007,3122,3407,0.09128763613068536
08103,08,103,2008,3093,3374,0.09085030714516651
08103,08,103,2009,2915,3118,0.06963979416809596
08103,08,103,2010,2844,2987,0.05028129395217995
08103,08,103,2011,3127,3332,0.06555804285257438
08103,08,103,2012,3009,3244,0.07809903622465941
08103,08,103,2013,2814,3046,0.0824449182658138
08103,08,103,2014,2733,2936,0.07427735089645071
08103,08,103,2015,2620,2828,0.07938931297709928
08103,08,103,2016,2413,2598,0.07666804807293826
08103,08,103,2017,2528,2773,0.09691455696202533
08103,08,103,2018,2557,2782,0.08799374266718818
08103,08,103,2019,2587,2824,0.09161190568225752
08103,08,103,2020,2568,2743,0.06814641744548289
08103,08,103,2021,2453,2616,0.06644924582144318
08103,08,103,2022,2772,2976,0.07359307359307365
08105,08,105,2002,3448,3685,0.06873549883990715
08105,08,105,2003,3209,3424,0.06699906512932374
08105,08,105,2004,3351,3580,0.06833780960907188
08105,08,105,2005,3113,3362,0.0799871506585288
08105,08,105,2006,3316,3524,0.06272617611580222
08105,08,105,2007,3346,3569,0.06664674237895984
08105,08,105,2008,3259,3491,0.07118748082233806
08105,08,105,2009,3493,3725,0.06641855138849118
08105,08,105,2010,3340,3539,0.05958083832335337
08105,08,105,2011,3346,3552,0.06156604901374774
08105,08,105,2012,3641,3883,0.06646525679758297
08105,08,105,2013,3373,3585,0.06285206048028469
08105,08,105,2014,3715,3945,0.06191117092866749
08105,08,105,2015,3427,3657,0.06711409395973145
08105,08,105,2016,3466,3685,0.06318522792844772
08105,08,105,2017,3400,3676,0.08117647058823518
08105,08,105,2018,3619,3895,0.07626416137054437
08105,08,105,2019,3321,3578,0.07738632941884971
08105,08,105,2020,3280,3477,0.060060975609756095
08105,08,105,2021,3231,3435,0.06313834726090994
08105,08,105,2022,3440,3707,0.07761627906976742
08107,08,107,2002,10745,11978,0.11475104699860394
08107,08,107,2003,10368,11317,0.09153163580246915
08107,08,107,2004,10451,11499,0.100277485408095
08107,08,107,2005,11706,13106,0.11959678797198015
08107,08,107,2006,12404,13982,0.12721702676555946
08107,08,107,2007,12916,14582,0.12898730257045532
08107,08,107,2008,12606,14112,0.11946692051404084
08107,08,107,2009,12532,13967,0.11450686243217367
08107,08,107,2010,11225,12614,0.12374164810690425
08107,08,107,2011,11330,12778,0.1278022947925861
08107,08,107,2012,11288,12576,0.11410347271438703
08107,08,107,2013,11633,13187,0.1335854895555746
08107,08,107,2014,11626,13147,0.13082745570273535
08107,08,107,2015,11757,13451,0.1440843752657992
08107,08,107,2016,12141,13907,0.14545754056502758
08107,08,107,2017,12608,14430,0.14451142131979688
08107,08,107,2018,12670,14617,0.1536700868192582
08107,08,107,2019,13178,15262,0.15814235847624825
08107,08,107,2020,11670,12874,0.1031705227077977
08107,08,107,2021,11645,13253,0.13808501502790893
08107,08,107,2022,12808,14618,0.14131792629606488
08109,08,109,2002,1330,1475,0.10902255639097747
08109,08,109,2003,1475,1613,0.09355932203389838
08109,08,109,2004,1469,1592,0.08373042886317217
08109,08,109,2005,1421,1581,0.11259676284306819
08109,08,109,2006,1491,1659,0.11267605633802824
08109,08,109,2007,1428,1582,0.10784313725490202
08109,08,109,2008,1291,1419,0.09914794732765309
08109,08,109,2009,1246,1356,0.08828250401284099
08109,08,109,2010,1228,1323,0.07736156351791523
08109,08,109,2011,1458,1571,0.0775034293552812
08109,08,109,2012,1462,1612,0.10259917920656636
08109,08,109,2013,1288,1389,0.07841614906832306
08109,08,109,2014,1460,1573,0.07739726027397253
08109,08,109,2015,1544,1679,0.08743523316062185
08109,08,109,2016,1428,1560,0.09243697478991586
08109,08,109,2017,1494,1629,0.09036144578313254
08109,08,109,2018,1342,1469,0.09463487332339793
08109,08,109,2019,1431,1543,0.07826694619147445
08109,08,109,2020,1431,1521,0.06289308176100628
08109,08,109,2021,1283,1379,0.0748246297739672
08109,08,109,2022,1404,1506,0.07264957264957261
08111,08,111,2002,106,117,0.10377358490566047
08111,08,111,2003,144,166,0.15277777777777768
08111,08,111,2004,164,182,0.10975609756097571
08111,08,111,2005,152,170,0.11842105263157898
08111,08,111,2006,142,160,0.12676056338028174
08111,08,111,2007,165,186,0.1272727272727272
08111,08,111,2008,176,187,0.0625
08111,08,111,2009,158,181,0.14556962025316467
08111,08,111,2010,130,151,0.16153846153846163
08111,08,111,2011,196,220,0.12244897959183665
08111,08,111,2012,228,255,0.11842105263157898
08111,08,111,2013,183,210,0.14754098360655732
08111,08,111,2014,160,182,0.13749999999999996
08111,08,111,2015,173,218,0.2601156069364161
08111,08,111,2016,189,228,0.20634920634920628
08111,08,111,2017,220,271,0.23181818181818192
08111,08,111,2018,249,284,0.1405622489959839
08111,08,111,2019,250,300,0.19999999999999996
08111,08,111,2020,252,296,0.17460317460317465
08111,08,111,2021,243,308,0.2674897119341564
08111,08,111,2022,285,348,0.2210526315789474
08113,08,113,2002,3842,4423,0.15122332118688186
08113,08,113,2003,3678,4170,0.13376835236541607
08113,08,113,2004,3838,4350,0.13340281396560716
08113,08,113,2005,3644,4181,0.1473655323819978
08113,08,113,2006,3862,4372,0.13205592957017087
08113,08,113,2007,4134,4646,0.12385099177552017
08113,08,113,2008,4156,4793,0.15327237728585175
08113,08,113,2009,3176,3498,0.1013853904282116
08113,08,113,2010,3901,4491,0.15124327095616508
08113,08,113,2011,3965,4615,0.16393442622950816
08113,08,113,2012,3656,4292,0.17396061269146612
08113,08,113,2013,3900,4572,0.17230769230769227
08113,08,113,2014,4147,4794,0.15601639739570783
08113,08,113,2015,4282,4996,0.16674451191032236
08113,08,113,2016,4461,5129,0.14974221026675627
08113,08,113,2017,4421,5195,0.17507351277991412
08113,08,113,2018,4645,5507,0.18557588805166847
08113,08,113,2019,5280,6352,0.20303030303030312
08113,08,113,2020,4919,5675,0.15368977434437903
08113,08,113,2021,4877,5690,0.16670084068074642
08113,08,113,2022,5266,6247,0.1862894037219902
08115,08,115,2002,738,808,0.09485094850948506
08115,08,115,2003,617,681,0.1037277147487845
08115,08,115,2004,572,629,0.09965034965034958
08115,08,115,2005,607,664,0.09390444810543652
08115,08,115,2006,646,703,0.08823529411764697
08115,08,115,2007,755,833,0.10331125827814569
08115,08,115,2008,612,670,0.09477124183006547
08115,08,115,2009,718,778,0.08356545961002793
08115,08,115,2010,721,789,0.09431345353675447
08115,08,115,2011,662,729,0.1012084592145015
08115,08,115,2012,759,836,0.10144927536231885
08115,08,115,2013,749,833,0.11214953271028039
08115,08,115,2014,691,782,0.13169319826338644
08115,08,115,2015,585,670,0.14529914529914523
08115,08,115,2016,631,704,0.11568938193343903
08115,08,115,2017,718,788,0.09749303621169925
08115,08,115,2018,713,783,0.09817671809256656
08115,08,115,2019,655,732,0.11755725190839694
08115,08,115,2020,515,562,0.09126213592233001
08115,08,115,2021,602,678,0.12624584717607967
08115,08,115,2022,484,537,0.10950413223140498
08117,08,117,2002,15269,17712,0.15999738031305255
08117,08,117,2003,14803,17051,0.1518611092346147
08117,08,117,2004,14341,16617,0.15870580852102356
08117,08,117,2005,14249,16700,0.1720120710225279
08117,08,117,2006,15723,18427,0.1719773580105577
08117,08,117,2007,14590,16898,0.15819054146675815
08117,08,117,2008,15441,17763,0.15037886147270263
08117,08,117,2009,14815,17094,0.15383057711778614
08117,08,117,2010,13533,15645,0.15606295721569508
08117,08,117,2011,14998,17419,0.161421522869716
08117,08,117,2012,15009,17407,0.15977080418415612
08117,08,117,2013,15208,17788,0.1696475539189901
08117,08,117,2014,16225,19017,0.17208012326656386
08117,08,117,2015,16404,19127,0.16599609851255792
08117,08,117,2016,15968,18928,0.18537074148296595
08117,08,117,2017,16561,19473,0.1758347925849888
08117,08,117,2018,16909,19990,0.18221065704654316
08117,08,117,2019,18589,22086,0.18812200763892628
08117,08,117,2020,14327,15923,0.11139805960773375
08117,08,117,2021,17816,20989,0.17809833857207003
08117,08,117,2022,18647,22154,0.18807314849573653
08119,08,119,2002,5997,6326,0.054860763715191
08119,08,119,2003,5904,6173,0.04556233062330617
08119,08,119,2004,5837,6142,0.05225286962480724
08119,08,119,2005,6028,6368,0.05640345056403451
08119,08,119,2006,6255,6663,0.06522781774580344
08119,08,119,2007,6095,6448,0.057916324856439605
08119,08,119,2008,6176,6579,0.06525259067357503
08119,08,119,2009,6239,6567,0.052572527648661715
08119,08,119,2010,6203,6581,0.060938255682734255
08119,08,119,2011,6457,6842,0.05962521294718903
08119,08,119,2012,6489,6859,0.05701957158267845
08119,08,119,2013,6103,6455,0.057676552515156576
08119,08,119,2014,6159,6532,0.060561779509660685
08119,08,119,2015,6249,6630,0.0609697551608257
08119,08,119,2016,6580,7025,0.06762917933130708
08119,08,119,2017,6688,7094,0.06070574162679421
08119,08,119,2018,6778,7228,0.06639126586013577
08119,08,119,2019,6742,7147,0.0600711954909523
08119,08,119,2020,6566,6945,0.05772159610112704
08119,08,119,2021,7060,7458,0.05637393767705379
08119,08,119,2022,7277,7683,0.05579222206953416
08121,08,121,2002,1036,1121,0.08204633204633205
08121,08,121,2003,920,986,0.07173913043478253
08121,08,121,2004,950,1032,0.08631578947368412
08121,08,121,2005,846,911,0.07683215130023635
08121,08,121,2006,893,945,0.05823068309070556
08121,08,121,2007,950,1011,0.0642105263157895
08121,08,121,2008,941,990,0.05207226354941552
08121,08,121,2009,789,833,0.05576679340937907
08121,08,121,2010,539,578,0.07235621521335811
08121,08,121,2011,981,1051,0.07135575942915384
08121,08,121,2012,1159,1245,0.0742018981880932
08121,08,121,2013,992,1056,0.06451612903225801
08121,08,121,2014,1159,1212,0.04572907679033644
08121,08,121,2015,1180,1251,0.060169491525423835
08121,08,121,2016,1188,1280,0.07744107744107742
08121,08,121,2017,1196,1282,0.07190635451505023
08121,08,121,2018,1104,1200,0.08695652173913038
08121,08,121,2019,1060,1123,0.059433962264150875
08121,08,121,2020,885,939,0.0610169491525423
08121,08,121,2021,1062,1114,0.048964218455743946
08121,08,121,2022,1026,1118,0.08966861598440556
08123,08,123,2002,61117,65360,0.06942421912070285
08123,08,123,2003,64696,68823,0.063790651663163
08123,08,123,2004,65610,70534,0.07504953513183965
08123,08,123,2005,66914,72002,0.07603789939325112
08123,08,123,2006,68464,73636,0.0755433512502921
08123,08,123,2007,70914,76099,0.07311673294412957
08123,08,123,2008,73737,79060,0.07218899602641815
08123,08,123,2009,70378,75054,0.06644121742590015
08123,08,123,2010,66346,70386,0.06089289482410387
08123,08,123,2011,73752,78293,0.06157121162815926
08123,08,123,2012,80342,84852,0.05613502277762561
08123,08,123,2013,80725,85271,0.05631464849798706
08123,08,123,2014,88372,93499,0.05801611370117232
08123,08,123,2015,94877,100288,0.057031735826385654
08123,08,123,2016,92885,98632,0.06187220756849876
08123,08,123,2017,96747,103136,0.06603822340744414
08123,08,123,2018,101380,107838,0.06370092720457676
08123,08,123,2019,104379,110933,0.06279040803226699
08123,08,123,2020,101388,106497,0.05039057876671804
08123,08,123,2021,88983,93691,0.05290898261465671
08123,08,123,2022,100011,106267,0.06255311915689266
08125,08,125,2002,3235,3515,0.08655332302936625
08125,08,125,2003,3535,3833,0.08429985855728428
08125,08,125,2004,3362,3688,0.09696609161213554
08125,08,125,2005,3346,3615,0.08039450089659295
08125,08,125,2006,3311,3577,0.08033826638477803
08125,08,125,2007,3402,3678,0.08112874779541457
08125,08,125,2008,3415,3672,0.07525622254758413
08125,08,125,2009,3350,3582,0.0692537313432835
08125,08,125,2010,3450,3691,0.0698550724637681
08125,08,125,2011,3489,3719,0.06592146746918881
08125,08,125,2012,3383,3634,0.07419450192137167
08125,08,125,2013,3340,3548,0.0622754491017965
08125,08,125,2014,3788,4017,0.06045406546990506
08125,08,125,2015,3584,3827,0.06780133928571419
08125,08,125,2016,3684,3914,0.06243213897937028
08125,08,125,2017,3623,3887,0.07286778912503444
08125,08,125,2018,3427,3660,0.06798949518529329
08125,08,125,2019,3863,4240,0.0975925446544137
08125,08,125,2020,3614,3858,0.06751521859435528
08125,08,125,2021,3451,3689,0.06896551724137923
08125,08,125,2022,3366,3611,0.0727866904337493
